"tempi","hum","wdird","wdire","wgusti","precipi","rain","conds","weatherTime","shotId"
"81.3","58","250","WSW","-9999.0","-9999.00","0","Clear",1755,"28300-420-715-1-6-4"
"81.3","58","250","WSW","-9999.0","-9999.00","0","Clear",1755,"28300-420-715-1-7-1"
"81.3","58","250","WSW","-9999.0","-9999.00","0","Clear",1755,"28300-420-715-1-7-2"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"28300-420-715-1-7-3"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"28300-420-715-1-7-4"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"28300-420-715-1-7-5"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"28300-420-715-1-8-1"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"28300-420-715-1-8-2"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"28300-420-715-1-8-3"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"28300-420-715-1-8-4"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"28300-420-715-1-9-1"
"79.2","66","250","WSW","-9999.0","-9999.00","1","Light Rain",1835,"28300-420-715-1-9-2"
"79.2","66","250","WSW","-9999.0","-9999.00","1","Light Rain",1835,"28300-420-715-1-9-3"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"28300-420-715-1-10-1"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"28300-420-715-1-10-2"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"28300-420-715-1-10-3"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"28300-420-715-1-10-4"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"28300-420-715-1-10-5"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"28300-420-715-1-11-1"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"28300-420-715-1-11-2"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"28300-420-715-1-11-3"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"28300-420-715-1-12-1"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"28300-420-715-1-12-2"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"28300-420-715-1-13-1"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"28300-420-715-1-13-2"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"28300-420-715-1-13-3"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"28300-420-715-1-13-4"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"28300-420-715-1-13-5"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"28300-420-715-1-14-1"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"28300-420-715-1-14-2"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"28300-420-715-1-14-3"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"28300-420-715-1-14-4"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28300-420-715-1-15-1"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28300-420-715-1-15-2"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28300-420-715-1-15-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28300-420-715-1-15-4"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28300-420-715-1-15-5"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28300-420-715-1-16-1"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28300-420-715-1-16-2"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28300-420-715-1-16-3"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28300-420-715-1-17-1"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28300-420-715-1-17-2"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28300-420-715-1-17-3"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28300-420-715-1-17-4"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28300-420-715-1-17-5"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"28300-420-715-1-18-1"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"28300-420-715-1-18-2"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28300-420-715-1-18-3"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28300-420-715-1-18-4"
"78.8","75","0","North","-9999.0","-9999.00","0","Clear",815,"28339-420-715-1-1-1"
"78.8","75","0","North","-9999.0","-9999.00","0","Clear",815,"28339-420-715-1-1-2"
"78.8","75","0","North","-9999.0","-9999.00","0","Clear",815,"28339-420-715-1-1-3"
"78.8","75","0","North","-9999.0","-9999.00","0","Clear",815,"28339-420-715-1-1-4"
"78.8","75","0","North","-9999.0","-9999.00","0","Clear",815,"28339-420-715-1-2-1"
"78.8","75","0","North","-9999.0","-9999.00","0","Clear",815,"28339-420-715-1-2-2"
"81.0","65","0","North","-9999.0","-9999.00","0","Clear",835,"28339-420-715-1-2-3"
"81.0","65","0","North","-9999.0","-9999.00","0","Clear",835,"28339-420-715-1-2-4"
"81.0","65","0","North","-9999.0","-9999.00","0","Clear",835,"28339-420-715-1-3-1"
"81.0","65","0","North","-9999.0","-9999.00","0","Clear",835,"28339-420-715-1-3-2"
"81.0","65","0","North","-9999.0","-9999.00","0","Clear",835,"28339-420-715-1-3-3"
"83.1","55","0","North","-9999.0","-9999.00","0","Clear",855,"28339-420-715-1-3-4"
"83.1","55","0","North","-9999.0","-9999.00","0","Clear",855,"28339-420-715-1-4-1"
"83.1","55","0","North","-9999.0","-9999.00","0","Clear",855,"28339-420-715-1-4-2"
"83.1","55","0","North","-9999.0","-9999.00","0","Clear",855,"28339-420-715-1-4-3"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28339-420-715-1-5-1"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28339-420-715-1-5-2"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28339-420-715-1-5-3"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28339-420-715-1-5-4"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28339-420-715-1-6-1"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28339-420-715-1-6-2"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28339-420-715-1-6-3"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28339-420-715-1-6-4"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28339-420-715-1-7-1"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28339-420-715-1-7-2"
"85.8","47","0","North","-9999.0","-9999.00","0","Clear",955,"28339-420-715-1-7-3"
"85.8","47","0","North","-9999.0","-9999.00","0","Clear",955,"28339-420-715-1-7-4"
"85.8","47","0","North","-9999.0","-9999.00","0","Clear",955,"28339-420-715-1-8-1"
"85.8","47","0","North","-9999.0","-9999.00","0","Clear",955,"28339-420-715-1-8-2"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28339-420-715-1-8-3"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28339-420-715-1-9-1"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28339-420-715-1-9-2"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28339-420-715-1-9-3"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28339-420-715-1-10-1"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28339-420-715-1-10-2"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28339-420-715-1-10-3"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28339-420-715-1-10-4"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28339-420-715-1-11-1"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28339-420-715-1-11-2"
"88.9","39","0","North","-9999.0","-9999.00","0","Clear",1055,"28339-420-715-1-11-3"
"88.9","39","0","North","-9999.0","-9999.00","0","Clear",1055,"28339-420-715-1-11-4"
"88.9","39","0","North","-9999.0","-9999.00","0","Clear",1055,"28339-420-715-1-12-1"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28339-420-715-1-12-2"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28339-420-715-1-12-3"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28339-420-715-1-13-1"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28339-420-715-1-13-2"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28339-420-715-1-13-3"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28339-420-715-1-13-4"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28339-420-715-1-14-1"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28339-420-715-1-14-2"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28339-420-715-1-14-3"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28339-420-715-1-15-1"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28339-420-715-1-15-2"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28339-420-715-1-15-3"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28339-420-715-1-15-4"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28339-420-715-1-15-5"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28339-420-715-1-16-1"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28339-420-715-1-16-2"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28339-420-715-1-16-3"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28339-420-715-1-17-1"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28339-420-715-1-17-2"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28339-420-715-1-17-3"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28339-420-715-1-17-4"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28339-420-715-1-17-5"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28339-420-715-1-18-1"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28339-420-715-1-18-2"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28339-420-715-1-18-3"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28339-420-715-1-18-4"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28339-420-715-1-18-5"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28380-420-715-1-1-1"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28380-420-715-1-1-2"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28380-420-715-1-1-3"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28380-420-715-1-1-4"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28380-420-715-1-1-5"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28380-420-715-1-1-6"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28380-420-715-1-2-1"
"91.8","33","0","North","-9999.0","-9999.00","0","Clear",1155,"28380-420-715-1-2-2"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28380-420-715-1-2-3"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28380-420-715-1-2-4"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28380-420-715-1-3-1"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28380-420-715-1-3-2"
"91.9","32","120","ESE","-9999.0","-9999.00","0","Clear",1215,"28380-420-715-1-3-3"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28380-420-715-1-3-4"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28380-420-715-1-4-1"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28380-420-715-1-4-2"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28380-420-715-1-4-3"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28380-420-715-1-5-1"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28380-420-715-1-5-2"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28380-420-715-1-5-3"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28380-420-715-1-5-4"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"28380-420-715-1-6-1"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"28380-420-715-1-6-2"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"28380-420-715-1-6-3"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"28380-420-715-1-6-4"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"28380-420-715-1-7-1"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"28380-420-715-1-7-2"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"28380-420-715-1-7-3"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"28380-420-715-1-7-4"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"28380-420-715-1-7-5"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"28380-420-715-1-8-1"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"28380-420-715-1-8-2"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"28380-420-715-1-8-3"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"28380-420-715-1-8-4"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"28380-420-715-1-9-1"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"28380-420-715-1-9-2"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"28380-420-715-1-9-3"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28380-420-715-1-10-1"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28380-420-715-1-10-2"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28380-420-715-1-10-3"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28380-420-715-1-10-4"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28380-420-715-1-11-1"
"83.1","56","0","North","-9999.0","-9999.00","0","Clear",915,"28380-420-715-1-11-2"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28380-420-715-1-11-3"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28380-420-715-1-11-4"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28380-420-715-1-12-1"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28380-420-715-1-12-2"
"84.2","53","0","North","-9999.0","-9999.00","0","Clear",935,"28380-420-715-1-12-3"
"85.8","47","0","North","-9999.0","-9999.00","0","Clear",955,"28380-420-715-1-13-1"
"85.8","47","0","North","-9999.0","-9999.00","0","Clear",955,"28380-420-715-1-13-2"
"85.8","47","0","North","-9999.0","-9999.00","0","Clear",955,"28380-420-715-1-13-3"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28380-420-715-1-14-1"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28380-420-715-1-14-2"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28380-420-715-1-14-3"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28380-420-715-1-14-4"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28380-420-715-1-15-1"
"86.9","45","0","North","-9999.0","-9999.00","0","Clear",1015,"28380-420-715-1-15-2"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28380-420-715-1-15-3"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28380-420-715-1-15-4"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28380-420-715-1-16-1"
"87.6","43","0","North","-9999.0","-9999.00","0","Clear",1035,"28380-420-715-1-16-2"
"88.9","39","0","North","-9999.0","-9999.00","0","Clear",1055,"28380-420-715-1-16-3"
"88.9","39","0","North","-9999.0","-9999.00","0","Clear",1055,"28380-420-715-1-17-1"
"88.9","39","0","North","-9999.0","-9999.00","0","Clear",1055,"28380-420-715-1-17-2"
"88.9","39","0","North","-9999.0","-9999.00","0","Clear",1055,"28380-420-715-1-17-3"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28380-420-715-1-17-4"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28380-420-715-1-17-5"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28380-420-715-1-18-1"
"89.6","38","0","North","-9999.0","-9999.00","0","Clear",1115,"28380-420-715-1-18-2"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28380-420-715-1-18-3"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28380-420-715-1-18-4"
"89.8","33","0","North","-9999.0","-9999.00","0","Clear",1135,"28380-420-715-1-18-5"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"28679-420-715-1-1-1"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"28679-420-715-1-1-2"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28679-420-715-1-1-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28679-420-715-1-2-1"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28679-420-715-1-2-2"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28679-420-715-1-2-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28679-420-715-1-2-4"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"28679-420-715-1-3-1"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28679-420-715-1-3-2"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28679-420-715-1-3-3"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28679-420-715-1-3-4"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"28679-420-715-1-3-5"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"28679-420-715-1-4-1"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28679-420-715-1-4-2"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28679-420-715-1-4-3"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28679-420-715-1-5-1"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28679-420-715-1-5-2"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28679-420-715-1-5-3"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28679-420-715-1-5-4"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"28679-420-715-1-6-1"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"28679-420-715-1-6-2"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"28679-420-715-1-6-3"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"28679-420-715-1-6-4"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"28679-420-715-1-7-1"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"28679-420-715-1-7-2"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"28679-420-715-1-7-3"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"28679-420-715-1-7-4"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"28679-420-715-1-7-5"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"28679-420-715-1-7-6"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"28679-420-715-1-8-1"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"28679-420-715-1-8-2"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"28679-420-715-1-8-3"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"28679-420-715-1-8-4"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"28679-420-715-1-9-1"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"28679-420-715-1-9-2"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"28679-420-715-1-9-3"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"28679-420-715-1-9-4"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28679-420-715-1-10-1"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28679-420-715-1-10-2"
"91.8","34","0","North","-9999.0","-9999.00","0","Clear",1235,"28679-420-715-1-10-3"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28679-420-715-1-10-4"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28679-420-715-1-10-5"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28679-420-715-1-11-1"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"28679-420-715-1-11-2"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"28679-420-715-1-11-3"
